Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Market Cap
2017/8/23,40.8901,42.5578,40.7841,41.5152,2369819904,68593954170
2017/8/24,41.376,43.7639,41.3026,43.3468,2037750016,71625870868
2017/8/25,43.3282,44.557,43.0735,43.716,1727970048,72241507489
2017/8/26,43.7206,43.7928,42.6952,43.524,1511609984,71929882019
2017/8/27,43.451,44.1659,43.1729,43.8288,1537459968,72441993792
2017/8/28,43.8445,44.0393,42.2464,43.8266,1959330048,72445588933
2017/8/29,43.8921,46.2568,43.5213,45.7902,2486080000,75699786263
2017/8/30,45.7036,46.2652,44.7141,45.653,1937849984,75482724984
2017/8/31,45.5559,47.3605,45.494,47.0339,1944930048,77775374625
2017/9/1,47.0176,48.9201,46.7853,48.9201,2599079936,80905039782
2017/9/2,49.0142,49.7504,44.6924,45.7877,2722139904,75734114962
2017/9/3,45.8527,47.1408,44.1759,45.8296,1933190016,75812181334
2017/9/4,45.9163,45.9163,41.084,42.3631,2987330048,70087101256
2017/9/5,42.2829,44.2784,39.9811,43.7653,2697969920,72417728536
2017/9/6,43.7659,46.1725,43.7659,45.9712,2172100096,76077049312
2017/9/7,45.8914,46.5504,44.9133,45.9988,1844620032,76132843874
2017/9/8,46.0516,46.61,40.7518,42.2875,2700890112,69999555938
2017/9/9,42.2981,43.0882,41.1411,42.2606,1386230016,69963847482
2017/9/10,42.2934,42.4544,39.5104,41.2294,1679090048,68263826801
2017/9/11,41.2247,42.6167,40.994,41.6127,1557330048,68907352119
2017/9/12,41.6888,43.4465,40.8522,41.3081,1864530048,68412822896
2017/9/13,41.3198,41.3198,37.8992,38.8259,2219409920,64311123695
2017/9/14,38.7537,39.206,31.5386,31.5495,2716310016,52265453816
2017/9/15,31.663,37.3345,29.4662,36.3752,4148069888,60267886368
2017/9/16,36.3775,38.0884,34.8779,36.2504,1818400000,60068678195
2017/9/17,36.0628,36.6481,34.4564,35.8288,1239149952,59377995376
2017/9/18,35.9109,40.7923,35.9109,40.652,1943209984,67377945990
2017/9/19,40.7379,40.9407,38.6887,39.2497,1563980032,65061185838
2017/9/20,39.1636,40.3139,38.5773,39.0595,1213830016,64751811835
2017/9/21,39.0147,39.1642,36.1363,36.3104,1411480064,60202370872
2017/9/22,36.2802,37.5827,35.5353,36.307,1194829952,60203040223
2017/9/23,36.2992,38.1921,35.9458,37.924,928113984,62892069389
2017/9/24,37.9615,37.9615,36.669,36.8284,768014976,61081971156
2017/9/25,36.8158,39.5025,36.8158,39.2607,1374210048,65122213849
2017/9/26,39.2841,39.6989,38.699,38.9235,1043740032,64569365079
2017/9/27,38.9294,42.1005,38.8482,42.0067,1686880000,69691950752
2017/9/28,41.9713,42.7931,41.097,41.7473,1712320000,69270823146
2017/9/29,41.7162,42.1463,40.3929,41.6307,1367049984,69086146650
2017/9/30,41.6611,43.5843,41.6086,43.3871,1207449984,72008428789
2017/10/1,43.4105,44.0374,42.6981,44.0374,1208210048,73094870674
2017/10/2,43.9581,44.7023,43.7746,44.0932,1431730048,73195646776
2017/10/3,44.0846,44.3247,42.5889,43.1748,1288019968,71681069637
2017/10/4,43.1937,43.5231,42.1042,42.2936,1116770048,70225033578
2017/10/5,42.2988,43.6264,41.6405,43.2841,1161769984,71876277937
2017/10/6,43.2446,44.1327,43.2053,43.7081,1069939968,72589262957
2017/10/7,43.6935,44.4388,43.2105,44.2689,906928000,73529314833
2017/10/8,44.2967,46.2414,44.0564,46.1048,1313869952,76589293760
2017/10/9,46.1452,48.7871,45.6425,47.7202,1968739968,79282158943
2017/10/10,47.7621,49.2217,47.651,47.8199,1597139968,79457603224
2017/10/11,47.8925,48.7373,47.5163,48.2648,1222279936,80205238020
2017/10/12,48.2958,54.4691,48.22,54.4691,2791610112,90525666972
2017/10/13,54.6416,58.403,54.3685,56.4721,3615480064,93864253934
2017/10/14,56.4353,58.377,55.9164,58.3179,1669030016,96942498331
2017/10/15,58.3596,58.5248,54.7861,56.7819,1976039936,94403031755
2017/10/16,56.8757,57.7623,55.4421,57.2559,2008070016,95203392843
2017/10/17,57.4158,58.0035,54.7272,56.0551,1821570048,93218297189
2017/10/18,56.0382,56.0382,51.5144,55.9069,2399269888,92982539106
2017/10/19,55.8374,57.4435,55.3106,57.0852,1780540032,94954808115
2017/10/20,57.0811,60.6011,56.2723,60.1145,2354429952,1.00E+11
2017/10/21,59.9679,61.9488,59.6507,60.316,2207099904,1.00E+11
2017/10/22,60.3666,60.7626,57.9234,60.0842,2034630016,99981911326
2017/10/23,60.06,60.7559,57.3247,59.3032,2401840128,98695054084
2017/10/24,59.3552,59.3552,55.0418,55.2664,2735699968,91988225800
2017/10/25,55.246,57.5433,53.9788,57.508,1966989952,95732630220
2017/10/26,57.4795,59.768,57.2122,59.0483,1905040000,98310176011
2017/10/27,58.9974,59.8839,57.2882,57.809,1710130048,96254297360
2017/10/28,57.8782,58.7672,56.8919,57.5309,1403920000,95797359518
2017/10/29,57.5444,62.5571,57.2458,61.5385,2859040000,1.02E+11
2017/10/30,61.1485,62.1499,60.4085,61.3053,1772150016,1.02E+11
2017/10/31,61.3202,64.7043,61.0333,64.684,2311379968,1.08E+11
2017/11/1,64.4097,67.6731,63.7788,67.6731,2870320128,1.13E+11
2017/11/2,67.7777,73.6733,67.5872,70.785,4653770240,1.18E+11
2017/11/3,70.8753,74.6129,70.0294,72.0776,3369860096,1.20E+11
2017/11/4,71.6448,74.9286,70.3128,73.7995,2483800064,1.23E+11
2017/11/5,74.0452,76.1748,73.3319,74.0741,2380410112,1.23E+11
2017/11/6,74.0322,74.4577,70.0731,70.2276,3111899904,1.17E+11
2017/11/7,70.231,72.5332,70.231,71.4438,2326340096,1.19E+11
2017/11/8,71.4138,77.7642,71.1402,74.5969,4602200064,1.24E+11
2017/11/9,74.4683,74.4683,71.0152,71.4358,3226249984,1.19E+11
2017/11/10,71.7373,73.12,64.3687,66.1814,5208249856,1.10E+11
2017/11/11,66.1861,68.7315,62.0422,63.576,4908680192,1.06E+11
2017/11/12,62.9545,66.2505,55.1901,59.5007,8957349888,99226193603
2017/11/13,59.3825,68.1119,58.4429,65.5949,6263249920,1.09E+11
2017/11/14,65.6148,67.6498,64.6175,66.3575,3197110016,1.11E+11
2017/11/15,66.3476,73.4225,66.3476,73.1554,4200880128,1.22E+11
2017/11/16,73.2324,79.6738,71.7658,78.7169,5123809792,1.31E+11
2017/11/17,78.5357,80.0459,75.6109,77.0899,4651670016,1.29E+11
2017/11/18,76.9721,78.8499,74.6344,77.9015,3667190016,1.30E+11
2017/11/19,77.6603,81.0191,76.941,80.3649,3149319936,1.34E+11
2017/11/20,80.3907,83.3686,79.4936,82.0064,3488450048,1.37E+11
2017/11/21,82.0574,83.4866,77.6271,80.7126,4277609984,1.35E+11
2017/11/22,80.7795,83.0226,80.7547,82.5355,3633530112,1.38E+11
2017/11/23,82.3238,82.674,80.3877,80.3877,4225179904,1.34E+11
2017/11/24,80.7402,83.7416,79.4093,82.5369,5058610176,1.38E+11
2017/11/25,82.4171,87.9092,81.9115,87.9092,4342060032,1.47E+11
2017/11/26,87.8904,95.2293,87.7559,93.3055,5475579904,1.56E+11
2017/11/27,93.5272,98.1835,93.5272,98.1835,5653320192,1.64E+11
2017/11/28,98.2343,101.257,97.363,100.588,6348819968,1.68E+11
2017/11/29,100.774,115.174,96.0103,98.8861,11568799744,1.65E+11
2017/11/30,99.0679,108.01,92.0205,102.336,8310689792,1.71E+11
2017/12/1,101.986,110.467,96.9465,109.756,6783119872,1.83E+11
2017/12/2,109.783,113.202,109.051,110.746,5138500096,1.85E+11
2017/12/3,110.827,118.587,108.62,113.232,6608309760,1.89E+11
2017/12/4,113.154,116.572,110.818,116.572,6132409856,1.95E+11
2017/12/5,116.857,120.32,116.046,119.167,6895260160,1.99E+11
2017/12/6,119.234,143.691,119.234,142.915,12656300032,2.39E+11
2017/12/7,142.661,178.997,140.573,178.997,17950699520,2.99E+11
2017/12/8,178.029,183.534,143.369,165.694,21135998976,2.77E+11
2017/12/9,165.233,167.83,136.749,151.782,13911300096,2.54E+11
2017/12/10,151.684,158.506,132.266,154.554,13433299968,2.59E+11
2017/12/11,154.274,175.139,154.048,169.368,12153900032,2.83E+11
2017/12/12,169.198,177.818,165.716,174.154,14603799552,2.91E+11
2017/12/13,175,176.531,160.397,164.082,12976900096,2.75E+11
2017/12/14,163.846,170.858,161.859,165.64,13777399808,2.77E+11
2017/12/15,166.013,181.541,166.013,177.069,14309999616,2.96E+11
2017/12/16,177.603,197.167,175.153,194.974,12740599808,3.27E+11
2017/12/17,194.758,200.89,189.741,191.408,13314599936,3.21E+11
2017/12/18,191.064,193.71,183.559,191.142,14839499776,3.20E+11
2017/12/19,191.183,191.778,172.754,177.767,16894499840,2.98E+11
2017/12/20,177.603,179.347,160.777,166.246,22149699584,2.79E+11
2017/12/21,166.424,175.677,153.427,158.029,16516599808,2.65E+11
2017/12/22,158.98,159.434,118.33,138.318,22197999616,2.32E+11
2017/12/23,139.487,156.032,138.288,146.992,13086000128,2.46E+11
2017/12/24,146.082,146.26,127.477,139.258,11572299776,2.33E+11
2017/12/25,139.959,145.93,134.489,140.266,10664699904,2.35E+11
2017/12/26,140.366,164.612,140.289,160.998,13454300160,2.70E+11
2017/12/27,161.635,169.309,151.143,158.385,12487600128,2.66E+11
2017/12/28,158.641,158.884,139.373,146.065,12336499712,2.45E+11
2017/12/29,146.958,152.79,143.07,146.562,13025500160,2.46E+11
2017/12/30,146.819,146.819,123.501,129.522,14452599808,2.17E+11
2017/12/31,128.977,143.774,127.556,141.564,12136299520,2.37E+11
2018/1/1,141.122,141.122,131.547,136.572,10291200000,2.29E+11
2018/1/2,136.25,154.446,131.636,149.821,16846600192,2.51E+11
2018/1/3,149.782,155.728,148.445,152.01,16871900160,2.55E+11
2018/1/4,152.707,157.397,145.222,155.992,21783199744,2.62E+11
2018/1/5,154.772,177.052,152.028,174.295,23840899072,2.93E+11
2018/1/6,174.621,177.124,167.646,175.27,18314600448,2.94E+11
2018/1/7,175.273,175.796,160.877,164.776,15866000384,2.77E+11
2018/1/8,164.762,165.379,142.082,151.701,18413899776,2.55E+11
2018/1/9,151.237,154.975,144.24,145.954,16659999744,2.45E+11
2018/1/10,145.885,149.733,136.912,149.733,18500800512,2.51E+11
2018/1/11,149.682,150.188,131.059,134.058,16534099968,2.25E+11
2018/1/12,134.539,142.299,131.581,139.806,12065699840,2.35E+11
2018/1/13,139.524,146.595,139.524,143.602,12763599872,2.41E+11
2018/1/14,143.708,145.118,132.68,137.72,11084099584,2.31E+11
2018/1/15,137.673,144.455,136.417,138.198,12750799872,2.32E+11
2018/1/16,138.361,138.431,101.949,114.905,18853799936,1.93E+11
2018/1/17,114.311,116.78,94.0229,111.886,18830600192,1.88E+11
2018/1/18,111.988,121.073,109.425,114.749,15020399616,1.93E+11
2018/1/19,114.298,119.928,111.721,116.074,10740400128,1.95E+11
2018/1/20,116.562,131.03,116.562,128.992,11801700352,2.17E+11
2018/1/21,128.892,128.959,112.882,116.001,9935179776,1.95E+11
2018/1/22,116.331,119.664,102.402,109.314,10537400320,1.84E+11
2018/1/23,109.445,113.776,101.297,108.684,9660609536,1.83E+11
2018/1/24,109.034,115.014,106.398,113.594,9940989952,1.91E+11
2018/1/25,114.217,117.857,110.574,112.594,8873169920,1.89E+11
2018/1/26,112.56,116.567,104.703,111.714,9746199552,1.88E+11
2018/1/27,111.749,116.149,109.892,114.407,7583269888,1.93E+11
2018/1/28,114.753,120.403,114.753,117.863,8350360064,1.98E+11
2018/1/29,117.555,118.756,111.792,112.964,7107359744,1.90E+11
2018/1/30,113.068,113.072,100.362,101.063,8637859840,1.70E+11
2018/1/31,101.082,103.816,97.7742,102.211,8041160192,1.72E+11
2018/2/1,102.373,102.888,88.1228,91.7054,9959400448,1.54E+11
2018/2/2,91.4228,91.4228,77.9649,88.3075,12726899712,1.49E+11
2018/2/3,88.5212,94.3075,82.5163,91.7491,7263790080,1.55E+11
2018/2/4,91.757,93.3487,80.3122,82.7701,7073549824,1.39E+11
2018/2/5,82.7054,83.6484,67.5668,69.5527,9285289984,1.17E+11
2018/2/6,70.5175,78.507,60.4826,77.54,13999800320,1.31E+11
2018/2/7,77.5549,85.0911,72.3679,76.213,9169280000,1.28E+11
2018/2/8,76.3786,85.5877,76.3786,82.6559,9346750464,1.39E+11
2018/2/9,82.7184,87.3698,78.8471,87.3698,6784820224,1.47E+11
2018/2/10,87.2008,91.2255,82.9547,86.219,7780960256,1.45E+11
2018/2/11,86.1613,86.1613,79.311,81.2997,6122189824,1.37E+11
2018/2/12,81.4143,89.8592,81.4143,89.2657,6256439808,1.51E+11
2018/2/13,89.2672,89.5847,84.5541,85.9831,5696719872,1.45E+11
2018/2/14,85.9992,95.1854,85.9992,94.9463,7909819904,1.60E+11
2018/2/15,94.8832,102.348,93.9558,101.664,9062540288,1.71E+11
2018/2/16,101.357,103.241,98.2482,102.339,7296159744,1.73E+11
2018/2/17,102.075,111.395,101.494,111.127,8660880384,1.87E+11
2018/2/18,111.234,113.498,103.26,105.518,8744009728,1.78E+11
2018/2/19,105.526,112.738,105.132,112.253,7652089856,1.89E+11
2018/2/20,112.318,119.585,112.318,114.037,9926540288,1.92E+11
2018/2/21,113.722,114.185,104.791,106.904,9405339648,1.80E+11
2018/2/22,106.604,110.391,99.3909,100.05,8040079872,1.69E+11
2018/2/23,99.3707,104.873,97.3456,103.011,7739500032,1.74E+11
2018/2/24,102.877,105.972,95.4697,98.1307,6917929984,1.66E+11
2018/2/25,97.9642,99.2322,94.0706,96.6473,5706939904,1.63E+11
2018/2/26,96.6943,104.75,95.0173,103.667,7287690240,1.75E+11
2018/2/27,103.939,108.785,102.461,107.256,6966179840,1.81E+11
2018/2/28,106.872,110.898,103.931,103.979,6936189952,1.76E+11
2018/3/1,103.85,110.523,103.527,109.51,7317279744,1.85E+11
2018/3/2,109.774,111.89,108.501,110.864,7620590080,1.87E+11
2018/3/3,111.019,115.282,110.024,114.897,6690570240,1.94E+11
2018/3/4,114.974,115.126,111.361,115.126,6084149760,1.95E+11
2018/3/5,115.324,117.041,114.439,115.733,6468539904,1.96E+11
2018/3/6,115.001,115.001,106.943,107.799,6832169984,1.82E+11
2018/3/7,108.039,109.295,96.9212,99.6557,8797910016,1.68E+11
2018/3/8,99.5144,101.474,93.3587,93.9501,7186089984,1.59E+11
2018/3/9,94.1469,94.6635,85.1303,93.3755,8704190464,1.58E+11
2018/3/10,93.5059,95.3132,88.2847,88.66,5386319872,1.50E+11
2018/3/11,88.5278,97.1189,86.0712,95.7863,6296370176,1.62E+11
2018/3/12,96.0293,99.375,89.5643,92.0512,6457399808,1.56E+11
2018/3/13,91.7304,94.7038,89.5819,91.9485,5991139840,1.56E+11
2018/3/14,92.1465,93.5585,80.6859,82.6981,6438230016,1.40E+11
2018/3/15,82.9076,84.2835,77.8305,83.0086,6834429952,1.40E+11
2018/3/16,83.2291,85.8515,80.0531,83.3835,5289379840,1.41E+11
2018/3/17,83.2191,83.4653,78.1282,79.1688,4426149888,1.34E+11
2018/3/18,78.9052,82.4551,73.9799,82.2368,6639190016,1.39E+11
2018/3/19,83.4412,86.7587,81.824,86.3065,6729110016,1.46E+11
2018/3/20,86.1967,90.5102,83.8989,89.1347,6361789952,1.51E+11
2018/3/21,89.3748,91.7737,88.4633,89.2928,6043129856,1.51E+11
2018/3/22,89.3944,91.0071,85.649,87.2847,5530390016,1.48E+11
2018/3/23,87.3625,88.7962,83.6062,88.7962,5954120192,1.50E+11
2018/3/24,89.0195,89.9618,86.657,86.6812,5664600064,1.47E+11
2018/3/25,86.1281,86.8201,84.491,84.9578,4569880064,1.44E+11
2018/3/26,84.9847,85.3008,79.2143,82.094,5921039872,1.39E+11
2018/3/27,82,82.3278,77.9728,78.3304,5378250240,1.33E+11
2018/3/28,78.3683,81.2289,78.0917,79.5448,4935289856,1.35E+11
2018/3/29,79.7907,79.9433,70.8138,71.657,6361229824,1.21E+11
2018/3/30,71.7145,72.7666,66.8393,68.9052,6289509888,1.17E+11
2018/3/31,68.9248,72.0785,68.6352,69.7353,4553269760,1.18E+11
2018/4/1,70.0306,70.6095,65.2687,68.4423,4532100096,1.16E+11
2018/4/2,68.4486,71.3547,68.1658,70.838,4333440000,1.20E+11
2018/4/3,71.0226,75.3094,70.7249,74.5611,5499700224,1.26E+11
2018/4/4,74.5641,74.6988,68.0388,68.5384,4936000000,1.16E+11
2018/4/5,68.4865,69.3382,66.448,68.1147,5639320064,1.16E+11
2018/4/6,68.1596,68.5749,65.75,66.3632,3766810112,1.13E+11
2018/4/7,66.3051,70.5054,66.3051,69.1109,3976610048,1.17E+11
2018/4/8,69.1998,71.1156,69.1998,70.2352,3652499968,1.19E+11
2018/4/9,70.4432,71.7811,66.6199,67.7073,4894060032,1.15E+11
2018/4/10,67.9544,68.7241,67.0415,68.3476,4272750080,1.16E+11
2018/4/11,68.4347,69.6832,68.1759,69.6832,4641889792,1.18E+11
2018/4/12,69.5538,78.9923,68.0651,78.8925,8906250240,1.34E+11
2018/4/13,79.0109,81.8396,77.5893,78.9596,7764460032,1.34E+11
2018/4/14,78.7467,81.4071,78.46,79.8624,5191430144,1.36E+11
2018/4/15,79.9933,83.3842,79.9933,83.2911,5244480000,1.41E+11
2018/4/16,83.3757,83.7115,79.2573,80.5867,5631309824,1.37E+11
2018/4/17,80.7166,82.8596,78.8172,79.0209,6900879872,1.34E+11
2018/4/18,79.4443,81.978,78.8601,81.6342,6529909760,1.39E+11
2018/4/19,81.5927,82.9869,81.3878,82.9431,7063209984,1.41E+11
2018/4/20,82.8688,88.8023,82.4454,88.4583,8438110208,1.50E+11
2018/4/21,88.4879,89.9757,86.5215,88.9558,7548550144,1.51E+11
2018/4/22,89.2506,90.0164,87.7961,88.0246,6629899776,1.50E+11
2018/4/23,87.9439,89.5855,87.8881,89.3088,6925190144,1.52E+11
2018/4/24,89.3434,97.3261,89.2783,96.975,10678800384,1.65E+11
2018/4/25,97.0103,97.4532,87.9984,88.4574,11083100160,1.50E+11
2018/4/26,88.6732,92.8151,87.2709,92.8151,8970559488,1.58E+11
2018/4/27,92.9063,93.7547,89.8705,89.8705,7566289920,1.53E+11
2018/4/28,89.3927,94.1209,89.3199,93.4848,7805479936,1.59E+11
2018/4/29,93.4641,95.3149,91.9371,94.1908,8853000192,1.60E+11
2018/4/30,94.2611,94.7714,91.6681,92.4055,8673920000,1.57E+11
2018/5/1,92.5147,92.5588,88.9105,91.1901,7713019904,1.55E+11
2018/5/2,91.046,92.5652,90.1514,92.3592,7558159872,1.57E+11
2018/5/3,92.3397,97.9833,91.8815,97.4386,10207299584,1.66E+11
2018/5/4,96.955,97.792,95.8596,97.0076,8217829888,1.65E+11
2018/5/5,97.0028,99.645,96.9512,98.5815,7651939840,1.68E+11
2018/5/6,98.4531,99.4014,94.6525,96.548,7222280192,1.64E+11
2018/5/7,96.4567,96.6585,92.3153,93.7301,7394019840,1.60E+11
2018/5/8,93.8087,94.6275,91.2777,92.3482,7415869952,1.57E+11
2018/5/9,92.2373,93.7476,90.3162,93.2518,7226890240,1.59E+11
2018/5/10,93.2596,93.9604,90.4052,90.4394,6906699776,1.54E+11
2018/5/11,90.5296,90.5296,83.9446,84.4149,8488520192,1.44E+11
2018/5/12,84.4144,86.6486,82.235,85.0489,6821380096,1.45E+11
2018/5/13,85.1549,87.7355,83.9512,87.2394,5866379776,1.49E+11
2018/5/14,87.131,88.8112,83.6797,87.1679,7364149760,1.48E+11
2018/5/15,87.0519,88.3619,84.5645,85.1038,6705710080,1.45E+11
2018/5/16,85.0441,85.0843,81.7549,83.6883,6760220160,1.43E+11
2018/5/17,83.7005,84.4554,80.5412,80.9432,5862530048,1.38E+11
2018/5/18,80.9183,82.7412,79.7482,82.5097,5764190208,1.41E+11
2018/5/19,82.5573,83.7206,81.8335,82.4718,4712399872,1.41E+11
2018/5/20,82.4699,85.6241,82.0524,85.1325,5191059968,1.45E+11
2018/5/21,85.2233,85.5752,83.6512,84.1899,5154990080,1.44E+11
2018/5/22,84.1987,84.2325,80.0458,80.4178,5137010176,1.37E+11
2018/5/23,80.3708,80.5466,75.0788,75.5782,6491120128,1.29E+11
2018/5/24,75.6112,77.386,73.3114,75.8734,6049220096,1.29E+11
2018/5/25,75.923,76.5914,73.9265,74.8014,4867829760,1.28E+11
2018/5/26,74.8648,75.9516,73.4912,73.5588,4051539968,1.25E+11
2018/5/27,73.6208,73.8174,72.7096,73.6822,4056519936,1.26E+11
2018/5/28,73.7131,74.1905,71.0089,71.3599,5040600064,1.22E+11
2018/5/29,71.2946,75.2642,70.9068,74.7259,5662660096,1.28E+11
2018/5/30,74.6973,75.7377,73.136,74.0652,4922540032,1.26E+11
2018/5/31,74.0615,76.089,73.6113,74.9417,5127130112,1.28E+11
2018/6/1,75.007,76.0473,74.0734,75.4145,4921460224,1.29E+11
2018/6/2,75.3672,76.9583,74.9726,76.4345,4939299840,1.30E+11
2018/6/3,76.3209,77.5489,76.1304,77.2025,4851760128,1.32E+11
2018/6/4,77.2253,77.5382,74.7404,75.1447,4993169920,1.28E+11
2018/6/5,75.009,76.4323,73.97,76.3376,4961739776,1.30E+11
2018/6/6,76.2597,76.8043,75.0201,76.5398,4692259840,1.31E+11
2018/6/7,76.5082,77.4127,76.5082,76.7824,4485799936,1.31E+11
2018/6/8,76.8514,76.9819,75.584,76.2492,4227579904,1.30E+11
2018/6/9,76.3252,76.8358,75.3198,75.3198,3845220096,1.29E+11
2018/6/10,74.9955,74.9955,67.0907,67.8602,5804839936,1.16E+11
2018/6/11,67.9929,69.1018,67.0663,69.0692,4745269760,1.18E+11
2018/6/12,69.0582,69.0796,65.4208,65.8236,4654380032,1.12E+11
2018/6/13,65.9688,66.3166,62.8563,63.499,5052349952,1.09E+11
2018/6/14,63.4275,67.0714,63.3446,66.7535,5138710016,1.14E+11
2018/6/15,66.7408,66.8108,64.3387,64.5658,3955389952,1.10E+11
2018/6/16,64.5545,65.9249,64.0229,65.5016,3194170112,1.12E+11
2018/6/17,65.4553,65.8911,64.9927,64.9927,3104019968,1.11E+11
2018/6/18,65.1007,67.8114,64.4668,67.3482,4039200000,1.15E+11
2018/6/19,67.4239,68.225,67.0992,67.6994,4057029888,1.16E+11
2018/6/20,67.7076,68.2156,66.1188,67.7655,3888640000,1.16E+11
2018/6/21,67.8009,68.1094,67.1517,67.2974,3529129984,1.15E+11
2018/6/22,67.3788,67.4708,60.066,60.8369,5079810048,1.04E+11
2018/6/23,60.901,62.2482,60.7181,61.6248,3431360000,1.05E+11
2018/6/24,61.6428,62.2378,58.2641,61.7323,4566909952,1.06E+11
2018/6/25,61.7197,63.2737,61.1968,62.4918,5500810240,1.07E+11
2018/6/26,62.5355,62.9016,60.9367,60.9367,3279759872,1.04E+11
2018/6/27,60.844,61.8,60.5285,61.5713,3296219904,1.05E+11
2018/6/28,61.5316,61.7041,58.7305,59.0344,3467800064,1.01E+11
2018/6/29,58.9813,62.6166,58.3575,62.183,3966230016,1.06E+11
2018/6/30,62.1422,64.6551,62.1422,64.04,4543860224,1.10E+11
2018/7/1,64.1168,64.3285,62.8929,63.8582,4788259840,1.09E+11
2018/7/2,63.8038,66.8386,63.057,66.1418,4396930048,1.13E+11
2018/7/3,65.9666,66.7137,64.4775,65.2959,4672309760,1.12E+11
2018/7/4,65.5087,67.7192,64.5046,65.9755,4176689920,1.13E+11
2018/7/5,65.9971,67.4954,65.4665,66.3914,4999240192,1.14E+11
2018/7/6,66.3869,67.0094,65.3355,66.735,4313959936,1.14E+11
2018/7/7,66.6871,68.6399,65.7924,68.5693,3961080064,1.18E+11
2018/7/8,68.578,68.8591,67.4798,67.7388,3386210048,1.16E+11
2018/7/9,67.7508,68.3868,67.2434,67.4175,3718129920,1.16E+11
2018/7/10,67.3921,67.6774,63.2072,63.2995,4052430080,1.09E+11
2018/7/11,63.3077,64.4496,63.3047,63.9471,3644859904,1.10E+11
2018/7/12,63.9678,63.971,61.3642,62.2881,3770170112,1.07E+11
2018/7/13,62.3503,63.1055,61.9224,62.3805,3805400064,1.07E+11
2018/7/14,62.475,62.9819,62.1222,62.7612,2923670016,1.08E+11
2018/7/15,62.727,64.0346,62.5651,63.5964,3285459968,1.09E+11
2018/7/16,63.5701,67.4175,63.5701,67.4175,4725799936,1.16E+11
2018/7/17,67.3965,73.8724,66.8417,73.2104,5961950208,1.26E+11
2018/7/18,73.1532,75.3499,72.8047,73.7078,6103410176,1.26E+11
2018/7/19,73.782,74.9446,72.9546,74.6686,5111629824,1.28E+11
2018/7/20,74.674,75.9467,73.2326,73.5413,4936869888,1.26E+11
2018/7/21,73.5272,74.3764,72.6241,74.1929,3726609920,1.27E+11
2018/7/22,74.178,75.3795,73.8382,74.1849,3695460096,1.27E+11
2018/7/23,74.1471,77.715,74.091,77.1111,5132480000,1.32E+11
2018/7/24,77.1651,84.2427,77.055,84.2427,7277689856,1.45E+11
2018/7/25,83.7966,84.1687,80.8636,81.8139,5845400064,1.40E+11
2018/7/26,81.7685,82.9033,78.7871,79.5158,4899089920,1.37E+11
2018/7/27,79.504,82.6266,78.3976,81.6501,5195879936,1.40E+11
2018/7/28,81.6906,82.2285,81.1077,81.9215,3988750080,1.41E+11
2018/7/29,82.0582,82.7226,81.4118,82.1846,4107190016,1.41E+11
2018/7/30,82.2158,82.355,79.175,81.8048,5551400000,1.41E+11
2018/7/31,81.812,81.8153,76.9693,77.8044,5287530000,1.34E+11
2018/8/1,77.6904,77.6904,75.0495,76.2491,4797620000,1.31E+11
2018/8/2,76.3419,77.1277,75.2344,75.6715,4214110000,1.30E+11
2018/8/3,75.6214,75.6214,73.2865,74.3439,4627150000,1.28E+11
2018/8/4,74.3867,74.9749,69.8407,70.3285,4268390000,1.21E+11
2018/8/5,70.3108,71.0277,69.407,70.6848,3679110000,1.22E+11
2018/8/6,70.6294,71.6655,68.9054,69.518,3925900000,1.20E+11
2018/8/7,69.5832,71.4656,67.4824,67.5312,4682800000,1.16E+11
2018/8/8,67.4685,67.4685,62.2622,63.058,5064430000,1.08E+11
2018/8/9,63.0556,66.2573,62.4907,65.6823,4267040000,1.13E+11
2018/8/10,65.7142,65.9126,61.2452,61.8471,4528680000,1.06E+11
2018/8/11,61.8579,64.5574,61.0903,62.9573,4047850000,1.08E+11
2018/8/12,62.8365,64.0985,62.375,63.2269,5665250000,1.09E+11
2018/8/13,63.4136,65.3705,62.2572,62.9757,4083980000,1.08E+11
2018/8/14,62.8766,62.8794,59.7105,61.9971,5301700000,1.07E+11
2018/8/15,62.2142,65.8849,62.2142,63.0852,4895450000,1.09E+11
2018/8/16,62.9423,64.735,62.7641,63.3473,4328420000,1.09E+11
2018/8/17,63.4091,65.825,63.2497,65.8063,4992990000,1.13E+11
2018/8/18,65.8343,66.1735,63.5373,64.2376,3984520000,1.11E+11
2018/8/19,64.2257,65.3798,63.6155,65.0607,3311170000,1.12E+11
2018/8/20,65.0051,65.3692,62.9793,63.0853,3665100000,1.09E+11
2018/8/21,63.0107,65.0087,62.9824,64.8876,3377180000,1.12E+11
2018/8/22,64.8625,68.1679,63.1011,63.7671,4668110000,1.10E+11
2018/8/23,63.7134,65.4654,63.7134,65.3488,3426180000,1.13E+11
2018/8/24,65.5152,67.1996,64.9864,67.1996,4097820000,1.16E+11
2018/8/25,67.1995,67.8963,67.0096,67.6319,3312600000,1.17E+11
2018/8/26,67.5464,67.7475,66.2075,67.0726,3295500000,1.16E+11
2018/8/27,67.108,68.8464,66.8971,68.8464,4019000000,1.19E+11
2018/8/28,68.9108,71.0956,68.8234,70.9628,4659940000,1.22E+11
2018/8/29,70.9171,71.133,69.7082,70.4716,4145880000,1.21E+11
